title,author,author code,year,figures,description,genre,magazine
Přehled nových knih /,"Vlach, Robert",jk01150030,1956,"Hostovský, Egon;Čermák, Josef;Javor, Pavel;Jelínek, Ivan;Listopad, František;Nekola, Rudolf;Granjard, Henri;Trnka",česká literatura,recenze,Sklizeň (Hamburg)
Výsledky soutěže KA+KR na rok 1955.,,,1956,,česká literatura,zprávy,Sklizeň (Hamburg)
Na okraj soutěže 1955 /,"Vlach, Robert",jk01150030,1956,,česká literatura;literární soutěže,komentáře,Sklizeň (Hamburg)
Z referátu na sjezdu kulturních pracovníků v Paříži /,"Listopad, František",jk01072248,1956,,exilová literatura;česká literatura,referáty,Sklizeň (Hamburg)
"Sjezd našich spisovatelů, umělců a kulturních pracovníků v exilu.",,,1956,"Svatoš, Bedřich;Hostovský, Egon;Němeček, Zdeněk;Peroutka, Ferdinand;Ripka, Hubert;Vlach, Robert",česká literatura;exilový kulturní život,dokumenty,Sklizeň (Hamburg)
Nynější situace spisovatelů a umělců v Československu :,"Jíra, Jaroslav",jk01051770,1956,,čeští spisovatelé;česká literatura;exilový kulturní život,referáty;úryvky,Sklizeň (Hamburg)
Jak chápat moderní poezii /,"Vlach, Robert",jk01150030,1956,,česká poezie;literární teorie,fejetony,Sklizeň (Hamburg)
Projev na závěrečném shromáždění Kulturní rady v Paříži 8. července 1956 :,"Čep, Jan",jk01021241,1956,,česká literatura,projevy,Sklizeň (Hamburg)
"Josef Čermák, Pokorné návraty /","Strnad, Jaroslav",jn99240001138,1956,"Čermák, Josef",osobnosti,recenze,Sklizeň (Hamburg)
Sedmdesát let Jaroslava Durycha /,"Bělohlávek, Bedřich",jk01011444,1956,"Durych, Jaroslav",osobnosti,medailony,Sklizeň (Hamburg)
Rozcestí Viktora Dyka :,"Odložilík, Otakar",jk01090958,1956,"Dyk, Viktor",osobnosti,studie,Sklizeň (Hamburg)
Oprava opravy /,"Odložilík, Otakar",jk01090958,1956,"Dyk, Viktor;Vlach, Antonín",osobnosti,glosy,Sklizeň (Hamburg)
K diskusi o Viktora Dyka /,"Jíra, Jaroslav",jk01051770,1956,"Dyk, Viktor",pseudonym;osobnosti,glosy,Sklizeň (Hamburg)
Ještě Souček - Dyk /,"Bradbrook, B. R.",jn20000710014,1956,"Dyk, Viktor",pseudonym;osobnosti,poznámky,Sklizeň (Hamburg)
Za Vladimírem Fanderlikem /,"Fanderlík, Velen",jk01030744,1956,Fanderlik,osobnosti,nekrology,Sklizeň (Hamburg)
Nové dílo o Havlíčkovi /,"Odložilík, Otakar",jk01090958,1956,"Mokrý, Adolf;Havlíček Borovský, Karel",osobnosti,recenze,Sklizeň (Hamburg)
"Adolf Mokrý, Karel Havlíček Borovský po sto letech /","Fanderlík, Velen",jk01030744,1956,"Mokrý, Adolf;Havlíček Borovský, Karel",osobnosti,recenze,Sklizeň (Hamburg)
Pavel Javor v ukrajinštině /,-ek,,1956,"Javor, Pavel;Ljaturynska",slovinská literatura;osobnosti,poznámky,Sklizeň (Hamburg)
"Ivan Jelínek, Ulice břemen /","Jíra, Jaroslav",jk01051770,1956,"Jelínek, Ivan",osobnosti,recenze,Sklizeň (Hamburg)
Poslední psaní Karlu Kovalovi /,"Štědrý, Vladimír",jk01131162,1956,"Koval, Karel",osobnosti,nekrology,Sklizeň (Hamburg)
Zemřel Viktor Kripner :,,,1956,"Kripner, Viktor;Dyk, Viktor;Slávik, Juraj;Bělohlávek, Bedřich",osobnosti,nekrology,Sklizeň (Hamburg)
Za Ludvíkem Kubou /,Václavík,kpwa5026,1956,"Kuba, Ludvík",osobnosti,nekrology,Sklizeň (Hamburg)
Listopadovy Umazané povídky v dvojím osvětlení. /,"Den, Petr",jk01022204,1956,"Listopad, František",osobnosti,recenze,Sklizeň (Hamburg)
"A. D. Martin, Atomový věk /","Fanderlík, Velen",jk01030744,1956,"Bartušek, Antonín",osobnosti,recenze,Sklizeň (Hamburg)
"Joseph Martinek, Indian Village.",,,1956,"Martínek, Josef",bulharská literatura;osobnosti,poznámky,Sklizeň (Hamburg)
Setkání s Ahasverem /,"Stárková, Věra",jk01120917,1956,"Granjard, Henri;Nekola, Rudolf;Trnka",finská literatura;osobnosti,recenze,Sklizeň (Hamburg)
K 70.narozeninám Josefa Palivce /,"Jíra, Jaroslav",jk01051770,1956,"Palivec, Josef",osobnosti,medailony,Sklizeň (Hamburg)
+ Václav Pavel.,,,1956,"Pavel, Václav;Jirák",osobnosti,nekrology,Sklizeň (Hamburg)
"E.J.Popera, Věnce.",,,1956,"Popera, Emanuel Jindřich;J.;JČ",osobnosti,recenze,Sklizeň (Hamburg)
"Autorka, nar. 1901...",,,1956,"Součková, Milada",,bio-bibliografické poznámky,Sklizeň (Hamburg)
Přinášíme kapitolu...,,,1956,"Součková, Milada",osobnosti,poznámky,Sklizeň (Hamburg)
"Bedřich Svatoš, Mlha šatí strach /",Polívková,,1956,"Svatoš, Bedřich",osobnosti,recenze,Sklizeň (Hamburg)
"Vladimír Štědrý, Věž svědectví /",S. M,,1956,"Štědrý, Vladimír",osobnosti,recenze,Sklizeň (Hamburg)
Zoščenko mezi námi? /,"Listopad, František",jk01072248,1956,"Vlach, Robert",osobnosti,recenze,Sklizeň (Hamburg)
"Jiří Kavka, Úlomky torza /","Strnad, Jaroslav",jn99240001138,1956,"Kavka, Jiří",osobnosti,recenze,Sklizeň (Hamburg)
Apoštolář dr. Petrů /,"Heidler, Alexander",jk01040499,1956,Petrů,anglicky psaná literatura,recenze,Sklizeň (Hamburg)
Z básnické dílny americké /,"Martínek, Josef",jk01080347,1956,,americká poezie;literární časopisy,články,Sklizeň (Hamburg)
Dojmy z anglické literatury /,Zlatník,,1956,,anglická literatura,stati,Sklizeň (Hamburg)
Novější česká literatura v dánském překladu /,Neuhard,,1956,"Čapek, Karel;Scheinpflugová, Olga",česká literatura;dánská literatura,články,Sklizeň (Hamburg)
Čekání na Godota /,"Šimsová, Sylva",xx0042941,1956,"Beckett, Samuel",finská literatura,recenze,Sklizeň (Hamburg)
"Julien Benda, jak jsem ho znal /","Listopad, František",jk01072248,1956,"Benda, Julien",finská literatura,paměti,Sklizeň (Hamburg)
Rimbaud v Readingu /,"Stárková, Věra",jk01120917,1956,"Rimbaud, Arthur",finská literatura,biografie,Sklizeň (Hamburg)
Dilip a Indira /,"Vaněk, Vladimír",jk01141543,1956,"Roy, Dilipkumar;Devi",bengálská literatura,fejetony,Sklizeň (Hamburg)
Dvě zprávy z historie česko-německých styků /,Rob,,1956,"Zimmering, Max;Münzenberg, Willi",exil;česká literatura;maďarská literatura,glosy,Sklizeň (Hamburg)
Ibsenovská meditace /,"Ještědský, Jan",jo2014802090,1956,"Ibsen, Henrik",mongolská literatura,medailony,Sklizeň (Hamburg)
Norský román z Československa :,Hansenová,,1956,"Tau, Max",mongolská literatura,recenze,Sklizeň (Hamburg)
Jak byla zbolševizována ČSR /,"Vlach, Robert",jk01150030,1957,Brouček,literatura,recenze,Sklizeň (Hamburg)
Pan Brouček soudí politiky /,"Pitter, Přemysl",jk01093275,1957,"Brouček;Vlach, Robert",literatura,polemiky,Sklizeň (Hamburg)
Výzva na hlubinu /,"Stárková, Věra",jk01120917,1957,"Pitter, Přemysl",literatura,recenze,Sklizeň (Hamburg)
Post scriptum ke článku Bez nás /,"Kolár, Jan M.",jo2002101666,1957,"Cat;Josten, Josef;Mokrý, Adolf;Valenta",literatura,polemiky,Sklizeň (Hamburg)
Kolem úvahy Bez nás /,"Vlach, Antonín",jo2010603274,1957,"Kolár, Jan M.;Cat;J.;Tigrid, Pavel;Zajíček",literatura,články,Sklizeň (Hamburg)
O pomoc kulturní práci v exilu /,"Zenkl, Petr",jk01152545,1957,,exilová literatura,proklamace a memoranda,Sklizeň (Hamburg)
Odvaha k samostatnému myšlení /,Klánský,pna2012712844,1957,"Kolár, Jan M.",literatura,recenze,Sklizeň (Hamburg)
Otázky české tradice v očích historika /,"Schwarzenberg, Karel František",jk01111235,1957,"Kolár, Jan M.",literatura,recenze,Sklizeň (Hamburg)
"Přemysl Pitter, Oheň na zemi /",Růžička,,1957,"Pitter, Přemysl",literatura,recenze,Sklizeň (Hamburg)
Rok 1957 /,"Vlach, Robert",jk01150030,1957,"Matějka, Ladislav;Kainar, Josef",literatura,recenze,Sklizeň (Hamburg)
Básnický pohled do duše národa /,"Stárková, Věra",jk01120917,1957,,literární teorie,eseje,Sklizeň (Hamburg)
Bibliotéka mezinárodní současné dokumentace /,"Jíra, Jaroslav",jk01051770,1957,,literární druhy,zprávy,Sklizeň (Hamburg)
Okolo některých mariánských básní /,Kárník,ola2008474737,1957,"Toman, Karel;Chaloupka, Josef;Bureš, Miloslav",dějiny české literatury,glosy,Sklizeň (Hamburg)
Poetae in Exilio /,Matthews,,1957,"Arumaa, Peeter;Vlach, Robert",česká literatura;estonská literatura,recenze,Sklizeň (Hamburg)
Co píší spisovatelé /,"Vlach, Robert",jk01150030,1957,,exilová nakladatelství a vydavatelství;česká literatura,přehledy,Sklizeň (Hamburg)
Co vyšlo v Československu /,"Bernard, Vilém",jk01011881,1957,,česká literatura,stati;poznámky,Sklizeň (Hamburg)
Literární soutěž Křesťanské akademie a Kulturní rady v exilu :,,,1957,,česká literatura;literární soutěže,přehledy;posudky;úryvky,Sklizeň (Hamburg)
Co vlastně doma vychází? /,"Kolár, Jan M.",jo2002101666,1957,"Bernard, Vilém;Vala;Škvorecký, Josef",pseudonymy;česká literatura,přehledy;polemiky,Sklizeň (Hamburg)
Kapitoly o jazzu :,Klánský,pna2012712844,1957,"Burian, Emil František;Holzknecht, Václav",česká literatura;jazz,články,Sklizeň (Hamburg)
Kde končí odpovědnost básníka? /,"Vlach, Robert",jk01150030,1957,"Biebl, Konstantin;Měšťan, Jaromír",osobnosti,úvahy,Sklizeň (Hamburg)
Durychův vklad /,"Želivan, Pavel",xx0180607,1957,"Durych, Jaroslav",osobnosti,studie,Sklizeň (Hamburg)
Rozhovor s Egonem Hostovským /,"Hostovský, Egon",jk01042403,1957,"Hostovský, Egon",osobnosti,rozhovory,Sklizeň (Hamburg)
Několik slov o Miloslavu Hýskovi /,"Odložilík, Otakar",jk01090958,1957,"Hýsek, Miloslav",osobnosti,medailony,Sklizeň (Hamburg)
Doma /,"Vlach, Robert",jk01150030,1957,"Jakobson, Roman",osobnosti,zprávy,Sklizeň (Hamburg)
Česká poezie v exilu :,"Jíra, Jaroslav",jk01051770,1957,"Měšťan, Jaromír;Hrubín, František;Biebl, Konstantin",česká literatura;osobnosti,studie,Sklizeň (Hamburg)
V Mnichově zemřel v noci z 5. na 6. července...,,,1957,"Němeček, Zdeněk",osobnosti,zprávy,Sklizeň (Hamburg)
Za Zdeňkem Němečkem /,"Den, Petr",jk01022204,1957,"Němeček, Zdeněk",osobnosti,paměti,Sklizeň (Hamburg)
Poslední dny Zdeňka Němečka /,Neuhard,,1957,"Němeček, Zdeněk",osobnosti,paměti,Sklizeň (Hamburg)
Dva nekrology :,"Vaněk, Vladimír",jk01141543,1957,"Němeček, Zdeněk;Malaparte, Curzio",japonská literatura;osobnosti,nekrology,Sklizeň (Hamburg)
Nezval se schovává za děti /,"Listopad, František",jk01072248,1957,"Nezval, Vítězslav",česká literatura;osobnosti,recenze,Sklizeň (Hamburg)
75 let Pavla Suly /,J,,1957,"Sula, Pavel;Sula, Pavel",osobnosti,medailony,Sklizeň (Hamburg)
Růžena Svobodová /,"Ještědský, Jan",jo2014802090,1957,"Svobodová, Růžena;Šalda",osobnosti,paměti,Sklizeň (Hamburg)
In memoriam Vladislava Vančury /,"Součková, Milada",jz8001161,1957,"Vančura, Vladislav",osobnosti,paměti,Sklizeň (Hamburg)
"Vladimír Zelený, Jan Grmela a - Petr Bezruč :","Jíra, Jaroslav",jk01051770,1957,"Zelený, Vladimír;Grmela, Jan;Bezruč, Petr;Crkal, Vilém",literární pseudonymy,recenze,Sklizeň (Hamburg)
Hamlet v Elsinoru /,"Ještědský, Jan",jo2014802090,1957,"Shakespeare, William",bulharská literatura,referáty,Sklizeň (Hamburg)
Za Gabrielou Mistral /,Jelínek,,1957,"Mistral, Gabriela",řecká literatura,nekrology,Sklizeň (Hamburg)
Zemřela Amelie Posse /,"Vlach, Robert",jk01150030,1957,"Posse-Brázdová, Amelie",slovenská literatura,nekrology,Sklizeň (Hamburg)
Amelie Posse /,"Vaněk, Vladimír",jk01141543,1957,"Posse-Brázdová, Amelie",slovenská literatura,medailony,Sklizeň (Hamburg)
Země bez dialogů /,"Den, Petr",jk01022204,1958,,literatura,eseje,Sklizeň (Hamburg)
Hlasy ze stínu a jejich akcent :,"Štědrý, Vladimír",jk01131162,1958,,exil;literární druhy,referáty,Sklizeň (Hamburg)
Kongres exilních spisovatelů a založení odbočky Exil-Penclubu v Mnichově /,"Vlach, Antonín",jo2010603274,1958,,Penklub;literární druhy,referáty,Sklizeň (Hamburg)
Návrh na vydávání časopisu pro inteligenci a studentstvo v Československu :,"Kolaja, Jiří",jk01061205,1958,,exilový tisk;polský tisk,články,Sklizeň (Hamburg)
Česká bible z roku 1577 /,"Brušák, Karel",jk01013332,1958,"Melantrich z Aventinu, Jiří;Blackwell, Vera;Brušák, Karel;Jelínek, Ivan;Lederer, Josef;Josten, Josef",bible;starší česká literatura;anglicky psaná literatura,články;poznámky,Sklizeň (Hamburg)
"Bouře kolem ""melantrišky"" /","Vlach, Robert",jk01150030,1958,,bible;starší česká literatura,glosy,Sklizeň (Hamburg)
Česká bible z roku 1577 :,"Josten, Josef",jk01052111,1958,,starší česká literatura,glosy,Sklizeň (Hamburg)
Na pomoc české knize a české poezii v exilu /,"Jíra, Jaroslav",jk01051770,1958,"Hrubín, František",literatura pro děti;česká literatura,recenze,Sklizeň (Hamburg)
Glosy ke Glosám k současné české poezii /,"Den, Petr",jk01022204,1958,"Petříček, Miroslav",česká literatura,recenze,Sklizeň (Hamburg)
In memoriam Petra Bezruče /,"Zelený, Vladimír",jk01152411,1958,"Bezruč, Petr",osobnosti,paměti,Sklizeň (Hamburg)
Čapci očima rodiny /,"Koželuhová, Helena",jk01062641,1958,"Čapek, Karel;Scheinpflugová, Olga",osobnosti,biografie,Sklizeň (Hamburg)
"Vladimír Zelený, Jan Grmela a - Petr Bezruč :",Milkovič,,1958,"Grmela, Jan;Bezruč, Petr",literární pseudonymy,polemiky,Sklizeň (Hamburg)
Ještě o případu Jan Grmela - Petr Bezruč /,"Jíra, Jaroslav",jk01051770,1958,"Grmela, Jan;Milkovič;Bezruč, Petr;Crkal;Grmela, Jan",exil;literární pseudonymy,biografie,Sklizeň (Hamburg)
Závěť Františka Halase /,"Voyta, E. M.",,1958,"Halas, František",osobnosti,glosy,Sklizeň (Hamburg)
Vzpomínka na Večery na slamníku :,Jelínek,,1958,"John, Jaromír",osobnosti,medailony,Sklizeň (Hamburg)
Legionář Fr.Kubka :,J. P,,1958,"Kubka, František",osobnosti,glosy,Sklizeň (Hamburg)
Legionář Fr.Kubka /,"Jíra, Jaroslav",jk01051770,1958,"Kubka, František",osobnosti,biografické poznámky,Sklizeň (Hamburg)
Okénko do Brazilie /,Cejnar,,1958,"Němcová, Božena;Salles",portugalská literatura;osobnosti,zprávy,Sklizeň (Hamburg)
Česká vlast v literárním díle Karla Schulze /,"Želivan, Pavel",xx0180607,1958,"Schulz, Karel",osobnosti,studie,Sklizeň (Hamburg)
Milady Součkové Gradus ad Parnassum /,"Jíra, Jaroslav",jk01051770,1958,"Součková, Milada",česká literatura;osobnosti,recenze,Sklizeň (Hamburg)
Antologie osudem malého národa /,"Den, Petr",jk01022204,1958,French,dějiny české literatury;bulharská literatura,recenze,Sklizeň (Hamburg)
"G.K.Chesterton, Válka bohů a démonů /","Schwarzenberg, Karel František",jk01111235,1958,Chesterton,bulharská literatura,recenze,Sklizeň (Hamburg)
Významné jubileum /,"Bělohlávek, Bedřich",jk01011444,1958,"Selver, Paul",dějiny české literatury;bulharská literatura,medailony,Sklizeň (Hamburg)
Morten Nielsen (1922-1944) debutoval... /,Kliment,,1958,Nielsen,dánská literatura,biografické poznámky,Sklizeň (Hamburg)
Kdo nás reprezentuje? /,"Houdková, Božena",jk01042461,1958,Švejk,exilový tisk;literární postavy;česká literatura,recenze,Sklizeň (Hamburg)
Dvě knihy /,"Morávková, Svatava",xx0014776,1958,"Asch, Sholem",francouzská literatura,nekrology,Sklizeň (Hamburg)
Zajímavá kniha /,"Čelovský, Bořivoj",jn19990216203,1958,Pogats,maďarská literatura,biografické poznámky;recenze,Sklizeň (Hamburg)
"Johannes Urzidil, Die verlorene Geliebte /","Vlach, Antonín",jo2010603274,1958,"Urzidil, Johannes",maďarská literatura,recenze,Sklizeň (Hamburg)
Básník portugalského stesku /,"Listopad, František",jk01072248,1958,"Sá-Carneiro, Mário de",norská literatura,biografické poznámky,Sklizeň (Hamburg)
Nový román Mila Urbana /,Neresnick,,1958,"Urban, Milo",rumunská literatura,recenze,Sklizeň (Hamburg)
Švédský spisovatel a literární kritik... /,"Houdková, Božena",jk01042461,1958,"Söderberg, Hjalmar",slovenská literatura,biografické poznámky,Sklizeň (Hamburg)
"Přemysl Pitter, Na předělu věků /",Růžička,,1959,"Pitter, Přemysl",literatura,recenze,Sklizeň (Hamburg)
Rilke básníkům v exilu /,"Den, Petr",jk01022204,1959,"Rilke, Rainer Maria",exil;literární teorie;maďarská literatura,eseje,Sklizeň (Hamburg)
30. mezinárodní kongres Penklubu /,"Vlach, Antonín",jo2010603274,1959,"Hoffmeister, Adolf;Bernášková, Alena;Goldstücker, Eduard",literární druhy,referáty,Sklizeň (Hamburg)
Okolo knižní série 1958 /,"Vlach, Antonín",jo2010603274,1959,"Vlach, Robert",exilový tisk;nakladatelské edice;exilová literatura,recenze,Sklizeň (Hamburg)
Stříbrné jubileum revue Rencontres /,Trnková,,1959,"Hirsch, Michel-Léon;Trnka",genologie;francouzská literatura,články,Sklizeň (Hamburg)
Drobnosti.,,,1959,"Blekastad, Milada;Čapek, Karel",mongolská literatura;osobnosti,zprávy,Sklizeň (Hamburg)
"Petr Den, Evropan na Manhattanu :",Klánský,pna2012712844,1959,"Den, Petr",osobnosti,recenze,Sklizeň (Hamburg)
Jarmila Dvořáková /,Red,,1959,"Kubíčková, Jarmila",osobnosti,biografické poznámky,Sklizeň (Hamburg)
"Karel Horký, Cestou necestou /","Schwarzenberg, Karel František",jk01111235,1959,"Horký, Karel",osobnosti,recenze,Sklizeň (Hamburg)
Volání po liberalizaci čs. literatury /,Zvára,,1959,"Jungmann, Milan;Beneš, Karel Josef",česká literatura;literární kritici,polemiky,Sklizeň (Hamburg)
J. A. Komenský a jeho potomci /,Václavík,kpwa5026,1959,"Komenský, Jan Amos;Toufar",osobnosti,referáty,Sklizeň (Hamburg)
Poezie bezdomovců 1948 /,"Kubíčková, Jarmila",jk01070388,1959,"Kubíčková, Jarmila",česká literatura;osobnosti,poznámky,Sklizeň (Hamburg)
"Publicista, redaktor :",,,1959,"Locher, Karel",osobnosti,zprávy,Sklizeň (Hamburg)
Něco o knize dr. F. Poláka Cestou ze sovětského koncentráku /,Láska,jx20050819022,1959,"Polák, František",osobnosti,recenze,Sklizeň (Hamburg)
"Karel Ptáčník, Město na hranici /",Zvára,,1959,"Ptáčník, Karel",osobnosti,recenze,Sklizeň (Hamburg)
Přínos katolické poezie :,"Stárková, Věra",jk01120917,1959,"Schulz, Karel;Claudel, Paul;Čep, Jan",finská literatura;osobnosti,recenze,Sklizeň (Hamburg)
Druhý Pasternak v Praze /,Láska,jx20050819022,1959,"Škvorecký, Josef;Legge",řecká literatura;osobnosti,recenze,Sklizeň (Hamburg)
In memoriam Karla Louly /,Šulc,,1959,"Loula, Karel",osobnosti,nekrology,Sklizeň (Hamburg)
Když Stalin položil řečnickou otázku... /,"Listopad, František",jk01072248,1959,"Queneau, Raymond",finská literatura,biografické poznámky,Sklizeň (Hamburg)
Za básníkem Miloszem /,"Listopad, František",jk01072248,1959,"Miłosz, Oskar Wladisław de Lubicz",lotyšská literatura,medailony,Sklizeň (Hamburg)
"Autor, dnes 28-letý, pochází... /",Red,,1959,"Rys, Jan",maďarská literatura,biografické poznámky,Sklizeň (Hamburg)
Stoletý Hamsun /,Soyka,,1959,"Hamsun, Knut",mongolská literatura,medailony,Sklizeň (Hamburg)
Je pro nás místo na zemi? /,"Houdková, Božena",jk01042461,1959,"Øverland, Arnulf;Masaryk, Tomáš Garrigue",mongolská literatura,medailony,Sklizeň (Hamburg)
"Josef Mackiewicz, Cesta nikam /","Štědrý, Vladimír",jk01131162,1959,"Dross;Mackiewicz, Józef",německá literatura,recenze,Sklizeň (Hamburg)
Nikolaj Stěpanovič Gumilev (1886-1921) /,Petříček,,1959,"Gumilev, Nikolaj Stepanovič",ruská literatura,biografické poznámky,Sklizeň (Hamburg)
Boris Pasternak /,Václavík,kpwa5026,1959,"Pasternak, Boris Leonidovič",ruská literatura,medailony,Sklizeň (Hamburg)
Pasternak and critics /,Nosco,,1959,"Pasternak, Boris Leonidovič",ruská literatura,studie,Sklizeň (Hamburg)
Jan Neruda - Pablo Neruda /,Bor,,1959,"Neruda, Pablo;Neruda, Jan",pseudonym;chilská literatura;chilští básníci,články,Sklizeň (Hamburg)
Na předělu věků /,"Stárková, Věra",jk01120917,1960,"Pitter, Přemysl",literatura,recenze,Sklizeň (Hamburg)
"Ladislav Radimský, :",Růžičková,,1960,"Radimský, Ladislav",literatura,recenze,Sklizeň (Hamburg)
"Kniha, která je výkřikem do svědomí lidstva /","Baby, J. K.",jk01010515,1960,"Polák, František",literatura,recenze,Sklizeň (Hamburg)
